"id","user_id","origin_id","destination_id","start_time","end_time","origin_lat","origin_lon","destination_lat","destination_lon","trip_distance","duration_without_stops","duration_with_stops","waypoints","num_intermediate_stops","min_intermediate_stop_duration","max_intermediate_stop_duration","avg_intermediate_stop_duration"
"5376107404626","35","1639526","1639530","2016-11-03 12:22:46","2016-11-03 13:50:21","42.12753978426215","-71.02780128505042","42.34163447340638","-71.04741483865108","20.77530050277","3920.0","5255.0","via:42.16205303435938,-71.06247119612044|via:42.16205303435938,-71.06247119612044|via:42.16205303435938,-71.06247119612044","3","1335.0","1335.0","1335.0"
"5709969418335","35","1689134","1690205","2016-11-08 12:20:47","2016-11-08 13:32:32","42.12748976599005","-71.02788347422906","42.35143822270918","-71.04083351285834","18.10684061051","4095.0","4305.0","via:42.182927453490706,-71.0275161589163","1","210.0","210.0","210.0"
"5813685137141","35","1703529","1706363","2016-11-09 12:28:54","2016-11-09 14:19:49","42.127489451260395","-71.02790795125567","42.36235992211944","-71.0994259986467","25.18138980862","5545.0","6655.0","via:42.16213243589863,-71.06242610030314","1","1110.0","1110.0","1110.0"
"5927634075398","35","1721127","1722020","2016-11-11 11:41:04","2016-11-11 13:14:29","42.12746232788318","-71.02785348286683","42.35567742088401","-71.0519689294915","2.09880505502","770.0","5605.0","","0","0","0","0"
"6008366589297","35","1733088","1733427","2016-11-13 11:50:18","2016-11-13 12:22:33","42.127555799076944","-71.02792458678215","42.352025632632206","-71.05310611700045","17.8223991394","1935.0","1935.0","","0","0","0","0"
"7093935352179","43","1875680","1890998","2016-12-10 15:31:56","2016-12-10 17:29:26","42.3398011759042","-71.04530317549694","42.11683205466059","-71.2801739143253","34.79203951355","3445.0","7050.0","","0","0","0","0"
"7016778705785","43","1870944","1875194","2016-12-09 20:22:51","2016-12-09 21:42:36","42.31841906288417","-71.13954245954143","42.115806467892924","-71.28123343936221","29.0590991974","4785.0","4785.0","","0","0","0","0"
"6976468373623","43","1864942","1870420","2016-12-08 19:56:56","2016-12-08 22:01:01","42.84253203574861","-70.90254422057589","42.11680224324596","-71.28010743087225","73.6335983276","7445.0","7445.0","","0","0","0","0"
"6251623248028","35","1767992","1768000","2016-11-17 12:08:50","2016-11-17 14:07:40","42.12753976619499","-71.02785540095022","42.35242843376898","-71.05500323096996","20.95137977598","5360.0","7130.0","via:42.16200782210436,-71.06235809659952","1","1770.0","1770.0","1770.0"
"6251768224580","35","1768014","1768019","2016-11-17 15:55:55","2016-11-17 16:17:15","42.341644070439614","-71.04745411446119","42.391235667251756","-71.01332236246853","6.50154018402","1280.0","1280.0","","0","0","0","0"
"6300050157138","35","1774814","1774847","2016-11-20 16:04:41","2016-11-21 14:00:11","42.360721986741886","-71.06106757729694","42.51455987971568","-71.13664126586677","115.22177240256002","12087.0","78930.0","via:42.183007818287464,-71.02753348726803","1","720.0","720.0","720.0"
"6587226747154","43","1814461","1815201","2016-11-28 14:55:21","2016-11-28 16:00:41","42.34258779030799","-71.2408073619749","42.58878938704653","-71.37527951226676","28.55145072933","2435.0","3920.0","via:42.43979101062249,-71.25816796923932","1","1485.0","1485.0","1485.0"
"6297342056102","43","1774447","1774451","2016-11-18 18:23:56","2016-11-18 19:26:36","42.116868264486406","-71.2802350635521","42.37486315943117","-71.08846155489104","31.9950008392","3760.0","3760.0","","0","0","0","0"
"6297263980566","43","1774436","1774440","2016-11-18 15:18:51","2016-11-18 16:04:51","42.11658194549878","-71.280275941685","42.32276298221464","-71.06708606025492","27.2623004913","2760.0","2760.0","","0","0","0","0"
"6296866508500","43","1778494","1770270","2016-11-17 18:10:21","2016-11-17 20:09:46","42.11679738267924","-71.2803634231017","42.41018737905715","-71.27372958162513","60.82291215659","4360.0","22505.0","","0","0","0","0"
"5910987828051","52","1719153","1719156","2016-11-10 23:37:39","2016-11-11 01:02:39","42.39510612038153","-71.02088126204947","42.4333857710631","-71.68640020767879","58.5145988464","5100.0","5100.0","","0","0","0","0"
"5911015334563","52","1719157","1719160","2016-11-11 03:28:14","2016-11-11 03:43:34","42.39680138785567","-71.00788909470671","42.39575079936561","-71.06625870488342","5.9251999855","920.0","920.0","","0","0","0","0"
"5920546753418","52","1720086","1721002","2016-11-11 07:51:44","2016-11-11 08:37:04","42.39693039166279","-71.00797311846802","42.26496145280326","-71.12088355759352","21.8239994049","2720.0","2720.0","","0","0","0","0"
"6319687968145","35","1777499","1777690","2016-11-22 14:50:27","2016-11-22 14:55:32","42.3617135904764","-71.10260337638928","42.36197946018328","-71.1006400468948","1.05163002014","305.0","305.0","","0","0","0","0"
"6354915529347","35","1781807","1783277","2016-11-23 12:00:37","2016-11-23 13:17:12","42.12750787244793","-71.02789429251229","42.35711923339424","-71.05767503175767","19.16825124622","3150.0","4595.0","via:42.35868807208822,-71.05728016285465","1","1445.0","1445.0","1445.0"
"5477841474368","57","1652584","1657352","2016-11-04 21:16:35","2016-11-04 23:20:40","42.31142856544019","-71.3637412096135","41.88676462781201","-71.36833618098194","49.5204982758","3995.0","7445.0","via:42.29284675521094,-71.2349520229172|via:42.29284675521094,-71.2349520229172","2","3450.0","3450.0","3450.0"
"6346148446243","57","1780381","1782243","2016-11-23 02:42:13","2016-11-23 04:08:13","40.78972773319905","-74.3912913270746","40.71543309615855","-75.38798564173368","73.73759919407","4700.0","5160.0","","0","0","0","0"
"6440302585939","57","1793506","1795449","2016-11-25 04:26:25","2016-11-25 04:58:20","40.68805892050996","-75.1520771785411","40.715073493711316","-75.38405720440191","21.510357588530002","1580.0","1915.0","","0","0","0","0"
"6581848684382","57","1814088","1814092","2016-11-27 22:14:02","2016-11-28 03:33:22","41.88664069205166","-71.36826932229734","40.715468788494604","-75.38729393249629","306.15073144419","18675.0","19160.0","","0","0","0","0"
"6640453956671","57","1821879","1822418","2016-11-29 21:47:24","2016-11-29 22:14:39","40.68813514994257","-75.15191997981343","40.71324626752035","-75.38434923483169","19.390499115","1635.0","1635.0","","0","0","0","0"
"6724229260899","57","1833605","1833608","2016-12-01 15:35:56","2016-12-01 20:40:36","41.88657968763778","-71.36828862251193","40.71276987664285","-75.38368237710073","315.356994629","18280.0","18280.0","","0","0","0","0"
"6976371253214","57","1866238","1869098","2016-12-09 02:41:15","2016-12-09 03:05:15","40.68809724928553","-75.1519226274834","40.71398203607506","-75.38366842664587","20.1755008698","1440.0","1440.0","","0","0","0","0"
"5443604189913","43","1649339","1650237","2016-11-04 14:36:16","2016-11-04 15:58:36","42.11687400358721","-71.2803050923004","42.63371051615972","-71.24459705410658","53.45587897299","3855.0","4940.0","via:42.10257288477639,-71.25917167684347","1","1085.0","1085.0","1085.0"
"5475521455803","43","1650662","1658573","2016-11-04 17:37:11","2016-11-04 18:13:56","42.343336507653476","-71.24200281041132","42.116778826252585","-71.28029619058037","25.3155994415","2205.0","2205.0","","0","0","0","0"
"5643126844826","43","1678926","1680575","2016-11-07 15:40:26","2016-11-07 17:19:51","42.345737681709025","-71.17633005930168","42.31733787924881","-71.36410881064545","17.84717047212","2675.0","5965.0","via:42.310958339342776,-71.21349331871141|via:42.30564987783937,-71.21836109136079","2","1280.0","2010.0","1645.0"
"5752984641626","43","1695408","1696636","2016-11-08 23:28:11","2016-11-09 00:15:56","42.11685045634832","-71.28028020599251","42.35405645081313","-71.11099451832392","34.28150177","2865.0","2865.0","","0","0","0","0"
"5824110438832","43","1705942","1707006","2016-11-09 16:48:11","2016-11-09 17:05:01","42.116809099026305","-71.28031495133916","42.02094673049573","-71.26605768085108","12.2544002533","1010.0","1010.0","","0","0","0","0"
"6243065518291","43","1788086","1745485","2016-11-12 18:11:31","2016-11-11 20:34:21","42.21428770572568","-71.23980656825142","42.3218220517493","-71.06628461233706","14.638290166860001","2395.0","80480.0","via:42.13458208333846,-71.26082802243269|via:42.28411409978848,-71.08239806913161","2","255.0","905.0","580.0"
"6394395802085","43","1788067","1788074","2016-11-11 14:27:51","2016-11-11 16:32:31","42.11685151295942","-71.27995580957544","42.34857930897268","-71.03047700556596","37.2981398106","3665.0","7480.0","via:42.11685824109718,-71.28027875014747","1","2850.0","2850.0","2850.0"
"6394127594246","43","1788031","1788035","2016-11-10 17:31:21","2016-11-10 18:38:26","42.11676288547079","-71.28027068004835","42.58983530048782","-71.37525765266619","50.0797996521","4025.0","4025.0","","0","0","0","0"
"6394191963615","43","1788039","1788045","2016-11-10 20:43:06","2016-11-10 21:49:01","42.11679387490142","-71.28033209168562","42.381675472725455","-71.06361920000545","32.50751769544","3455.0","3955.0","","0","0","0","0"
"7206558062592","57","1897898","1898562","2016-12-13 21:46:28","2016-12-13 22:13:53","40.6879326895655","-75.15239732843246","40.71276626467563","-75.38398613346374","17.3526000977","1645.0","1645.0","","0","0","0","0"
"5638783844391","56","1678553","1679655","2016-11-07 14:47:38","2016-11-07 15:57:53","42.31612896727541","-71.03856307796666","42.357563839859424","-71.05218908091015","7.63108992576","1890.0","4215.0","","0","0","0","0"
"5686352027168","56","1686171","1686172","2016-11-08 04:03:13","2016-11-08 04:37:03","42.573809531247335","-71.11209231696338","42.36303216666513","-71.13003560465815","22.4806003571","2030.0","2030.0","","0","0","0","0"
"7176699519382","40","1891783","1896804","2016-12-12 17:59:25","2016-12-13 16:17:45","42.54602766199436","-71.74839904323593","42.760240434209855","-71.08676825998108","320.25837934007006","29215.0","80300.0","via:42.5427961656756,-71.59183174603214|via:42.5512812247018,-71.53663253273659|via:42.340005427607636,-71.01427296926995|via:42.340005427607636,-71.01427296926995|via:42.337389359371855,-71.06089449479686|via:42.337389359371855,-71.06089449479686|via:42.33981149293264,-71.01986501533864|via:42.33981149293264,-71.01986501533864|via:42.337325921870324,-71.06098780989063|via:42.33735976775901,-71.06095407376723|via:41.38204458735797,-71.51079174873112|via:41.38204458735797,-71.51079174873112|via:41.42873645578367,-71.48028623469183|via:42.34307965770758,-71.04104672523522|via:42.339649010357036,-71.02052900767222","15","240.0","1040.0","675.6666666666666"
